,date,Volume,Close,Positive,Negative,Neutral,Price_change
57,2011-03-29,3482580000,1319.43994140625,0.12401417651110225,0.06811435522718562,0.8078714744912254,0.2
58,2011-03-30,3809570000,1328.260009765625,0.26435170869808644,0.390082239639014,0.34556607715785503,0.0
59,2011-03-31,3566270000,1325.8299560546875,0.5226925639435649,0.052209227345883846,0.42509822454303503,-1.0
60,2011-04-01,4223740000,1332.4100341796875,0.26003196090459824,0.012300215351084868,0.7276678383350372,0.3333333333333333
61,2011-04-04,4223740000,1332.8699951171875,0.258378385566175,0.17429515160620213,0.5673264935612679,0.3333333333333333
62,2011-04-05,3852280000,1332.6300048828125,0.04242802830412984,0.43785328755620867,0.5197187289595604,0.0
63,2011-04-06,4223740000,1335.5400390625,0.08542706165462732,0.12289668479934335,0.791676253080368,0.0
64,2011-04-07,4005600000,1333.510009765625,0.27492694836109877,0.029481192119419575,0.6955918320454657,0.0
65,2011-04-08,3582810000,1328.1700439453125,0.09915127294758956,0.5340401915212473,0.36680852125088376,-0.3333333333333333
66,2011-04-11,3478970000,1324.4599609375,0.4794963610668977,0.01814928239521881,0.5023543536663055,0.3333333333333333
67,2011-04-12,4275490000,1314.1600341796875,0.2962466745326916,0.31983151054009795,0.38392178192734716,-0.2
68,2011-04-13,3850860000,1314.4100341796875,0.46053934283554554,0.028603851795196533,0.5108568221330643,0.0
69,2011-04-14,3872630000,1314.52001953125,0.18419447541236877,0.26455898163840175,0.5512465527281165,1.0
70,2011-04-15,4223740000,1319.6800537109375,0.29964214240511255,0.045379717461764814,0.6549781061708927,0.2
71,2011-04-18,4223740000,1305.1400146484375,0.07791734331597884,0.07192269340157509,0.8501599479466677,-1.0
72,2011-04-19,3886300000,1312.6199951171875,0.3329812989880641,0.02389813618113597,0.6431205483774344,1.0
73,2011-04-20,4236280000,1330.3599853515625,0.8261618614196777,0.013320567086338997,0.160517618060112,1.0
74,2011-04-21,3587240000,1337.3800048828125,0.7276737093925476,0.01053483784198761,0.261791467666626,-1.0
75,2011-04-25,2142130000,1335.25,0.14205507514998317,0.18717087933328003,0.6707740295678377,-0.5
76,2011-04-26,3908060000,1347.239990234375,0.4477632080153045,0.07235616538673639,0.47988064359459615,0.3333333333333333
77,2011-04-27,4051570000,1355.6600341796875,0.268047359213233,0.07554584008951983,0.6564068049192429,0.3333333333333333
78,2011-04-28,4036820000,1360.47998046875,0.0697194690540157,0.08638993305740532,0.843890591421061,0.6666666666666666
79,2011-04-29,3479070000,1363.6099853515625,0.26030115940823,0.06526654111937835,0.6744322915489857,0.2
80,2011-05-02,3846250000,1361.219970703125,0.3670399606227875,0.08691365895792842,0.5460463718200723,0.6
81,2011-05-03,4223740000,1356.6199951171875,0.058037267066538334,0.1819393838393605,0.7600233618997865,1.0
82,2011-05-04,4223740000,1347.3199462890625,0.2768979667685926,0.023121223823788267,0.6999807882433137,0.5
83,2011-05-05,3846250000,1335.0999755859375,0.09397039314111073,0.0160780418664217,0.8899515867233276,-1.0
84,2011-05-06,4223740000,1340.199951171875,0.1975151129066944,0.1337738024070859,0.6687111139297486,0.2
85,2011-05-09,4265250000,1346.2900390625,0.16371705383062363,0.02402820259643098,0.8122547452027599,0.5
86,2011-05-10,4223740000,1357.1600341796875,0.0434697181917727,0.043986378936097026,0.9125439077615738,1.0
87,2011-05-11,3846250000,1342.0799560546875,0.05842955969274044,0.03858619136735797,0.902984231710434,0.0
88,2011-05-12,3777210000,1348.6500244140625,0.17725288987691915,0.06661493991102492,0.7561321738575186,1.0
89,2011-05-13,3426660000,1337.77001953125,0.2445497560690631,0.3903353809330024,0.3651148487421635,-1.0
90,2011-05-16,3846250000,1329.469970703125,0.16141728370760877,0.12763636832435926,0.7109463528419534,-0.2
91,2011-05-17,4053970000,1328.97998046875,0.20385243080519871,0.05840904466698275,0.737738528573776,0.2
92,2011-05-18,3922030000,1340.6800537109375,0.1866314271464944,0.07819217412422101,0.735176415493091,0.3333333333333333
93,2011-05-19,3626110000,1343.5999755859375,0.12087414568910997,0.03259116601354132,0.8465346830586592,-0.5
94,2011-05-20,4066020000,1333.27001953125,0.9395636320114136,0.01454364974051714,0.04589264839887619,-1.0
95,2011-05-23,3255580000,1317.3699951171875,0.16372557189315556,0.16411585388705136,0.6721585873514414,-1.0
96,2011-05-24,3846250000,1316.280029296875,0.463108689757064,0.22746186455090842,0.3094294376981755,-0.5
97,2011-05-25,4109670000,1320.469970703125,0.035366507867972054,0.028188200667500496,0.9364452759424845,1.0
98,2011-05-26,3259470000,1325.68994140625,0.26818231989940006,0.138502432887132,0.5933152278885245,0.0
99,2011-05-27,3124560000,1331.0999755859375,0.26429721179107823,0.18357430476074418,0.5521284977595011,-0.6
100,2011-05-31,4696240000,1345.199951171875,0.474082893691957,0.11556415702216327,0.4103529630228877,1.0
101,2011-06-01,4241090000,1314.550048828125,0.0841356431444486,0.1175882963463664,0.7982760667800903,-1.0
102,2011-06-02,3762170000,1312.93994140625,0.2457017743649582,0.21622616648674012,0.538072053839763,-1.0
103,2011-06-03,3505030000,1300.1600341796875,0.2578360655655464,0.022423454715559878,0.7197404652833939,-1.0
104,2011-06-06,3555980000,1286.1700439453125,0.04275948964059353,0.06554606966674328,0.891694450378418,-0.6
105,2011-06-07,3846250000,1284.93994140625,0.25198917587598163,0.21124059163654843,0.536770241955916,0.3333333333333333
106,2011-06-08,3970810000,1279.56005859375,0.09430050739319995,0.336585438111797,0.56911403798343,0.0
107,2011-06-09,3332510000,1289.0,0.45603977521467537,0.05167371207951671,0.49228653208249146,0.6666666666666666
108,2011-06-10,3846250000,1270.97998046875,0.27343498170375824,0.05139072146266699,0.6751742959022522,-1.0
109,2011-06-13,4132520000,1271.8299560546875,0.060278262943029404,0.23749001324176788,0.7022317151228586,0.3333333333333333
110,2011-06-14,3500280000,1287.8699951171875,0.4221363961696625,0.16484031329552332,0.4130233054359754,1.0
111,2011-06-15,4070500000,1265.4200439453125,0.13433573674410582,0.3294261656701565,0.5362381115555763,-1.0
112,2011-06-16,3846250000,1267.6400146484375,0.18492226139642298,0.03991657611913979,0.775161175057292,1.0
113,2011-06-17,4916460000,1271.5,0.02433929778635502,0.8118486404418945,0.163812056183815,-1.0
114,2011-06-20,3464660000,1278.3599853515625,0.3200022019445896,0.11790437002976735,0.5620934168497721,1.0
115,2011-06-21,4056150000,1295.52001953125,0.3801694888000687,0.028496954978133242,0.5913335382938385,0.3333333333333333
116,2011-06-22,3718420000,1287.1400146484375,0.06602187920361757,0.04648162517696619,0.8874965310096741,0.0
117,2011-06-23,4983450000,1283.5,0.13377773854881525,0.02641643948542575,0.8398058141271273,-0.3333333333333333
118,2011-06-24,3665340000,1268.449951171875,0.2979437404622634,0.02454828191548586,0.6775079568227133,-1.0
119,2011-06-27,3479070000,1280.0999755859375,0.27165052369236947,0.09802456749603153,0.6303249098360538,0.2
120,2011-06-28,3681500000,1296.6700439453125,0.2985367483148972,0.08050350406362364,0.6209597460304698,1.0
121,2011-06-29,4347540000,1307.4100341796875,0.14276885690215305,0.11793794418470217,0.7392931741495162,0.3333333333333333
122,2011-06-30,4200500000,1320.6400146484375,0.5230007829765478,0.04599802126176655,0.4310011792307099,0.5
123,2011-07-01,3796930000,1339.6700439453125,0.3123159686413904,0.07202300340092431,0.6156610244264206,0.6666666666666666
124,2011-07-05,3722320000,1337.8800048828125,0.04223222518339753,0.07227035076357424,0.8854974508285522,0.0
125,2011-07-06,3564190000,1339.219970703125,0.1610995214432478,0.02950842957943678,0.8093920648097992,0.0
126,2011-07-07,4069530000,1353.219970703125,0.23525237975021204,0.2727997926995158,0.49194783469041187,1.0
127,2011-07-08,3594360000,1343.800048828125,0.0956017014492924,0.3160962249385193,0.5883020762509356,-0.5
128,2011-07-11,3879130000,1319.489990234375,0.7726971507072449,0.007649898994714022,0.21965299546718597,-1.0
129,2011-07-12,4227890000,1313.6400146484375,0.3058058923731248,0.31190867225329083,0.3822854484121005,-1.0
130,2011-07-13,4060080000,1317.719970703125,0.2524725841358304,0.38066926947794855,0.3668581450668474,0.3333333333333333
131,2011-07-14,4358570000,1308.8699951171875,0.20906727015972137,0.024974079802632332,0.7659586668014526,1.0
132,2011-07-15,4242760000,1316.1400146484375,0.3713490560185164,0.12601623833179473,0.5026347030419857,-0.5
133,2011-07-18,4118160000,1305.43994140625,0.27804466633214836,0.12716637145550477,0.5947889841560806,-1.0
134,2011-07-19,4304600000,1326.72998046875,0.3239160974598712,0.11194897686973924,0.5641349265130148,0.7142857142857143
135,2011-07-20,3767420000,1325.8399658203125,0.4550865382576982,0.08662935319977502,0.45828411380449924,-1.0
136,2011-07-21,4837430000,1343.800048828125,0.2859604304539971,0.21197480311255074,0.5020647730691254,0.75
137,2011-07-22,3522830000,1345.02001953125,0.25951423356309533,0.29052525230993825,0.449960517231375,-0.3333333333333333
138,2011-07-25,3536890000,1337.4300537109375,0.06563894583710603,0.2992382152671261,0.6351228452221092,-0.6
139,2011-07-26,4007050000,1331.93994140625,0.47819416783750057,0.18776665366021916,0.3340391784440726,-1.0
140,2011-07-27,3479040000,1304.8900146484375,0.3138372851535678,0.28624999942258,0.3999127559363842,-1.0
141,2011-07-28,4951800000,1300.6700439453125,0.10777044917146365,0.11536189444983999,0.7768676571547986,-0.6
142,2011-07-29,5061190000,1292.280029296875,0.3292035747806288,0.17897622308322236,0.49182018296172225,-0.5
143,2011-08-01,4967390000,1286.93994140625,0.22001448669470847,0.09337952764083941,0.6866060320753604,-0.6666666666666666
144,2011-08-02,5206290000,1254.050048828125,0.07961304159834981,0.09612351842224598,0.8242634683847427,-1.0
145,2011-08-03,6446940000,1260.3399658203125,0.3890830094217866,0.06810785398314086,0.5428091272866974,0.5
146,2011-08-04,4266530000,1200.0699462890625,0.15378918685019016,0.14988539594924077,0.6963254519505426,-1.0
147,2011-08-05,5454590000,1199.3800048828125,0.44920985493808985,0.3674597293138504,0.18333041667938232,1.0
148,2011-08-08,2615150000,1119.4599609375,0.3090820088982582,0.030331715398157637,0.66058634656171,-1.0
149,2011-08-09,2366660000,1172.530029296875,0.2289860786870122,0.2442472825292498,0.5267666466534138,1.0
150,2011-08-10,5018070000,1120.760009765625,0.2840334784705192,0.11684815771877766,0.5991183733567595,-1.0
151,2011-08-11,3685050000,1172.6400146484375,0.34353159624151886,0.08964796080254019,0.5668204460293055,1.0
152,2011-08-12,5640380000,1178.81005859375,0.1710790289821578,0.20994865129172216,0.6189723189043649,0.3333333333333333
153,2011-08-15,4272850000,1204.489990234375,0.20467462157830596,0.13620859269230137,0.6591167863281001,1.0
154,2011-08-16,5071600000,1192.760009765625,0.44228036189451814,0.07941694426699542,0.47830269526457414,0.0
155,2011-08-17,4388340000,1193.8900146484375,0.1679739144941171,0.093637867209812,0.7383882400269309,0.3333333333333333
156,2011-08-18,3234810000,1140.6500244140625,0.23870725644131502,0.18312541153281928,0.5781673491001129,-1.0
157,2011-08-19,5167560000,1123.530029296875,0.5352271869778633,0.027357944287359715,0.4374148929491639,-1.0
158,2011-08-22,5436260000,1123.8199462890625,0.08953668177127838,0.009525899775326252,0.9009373784065247,-1.0
159,2011-08-23,5013170000,1162.3499755859375,0.20288837173332772,0.2019843158001701,0.5951273375501235,1.0
160,2011-08-24,5315310000,1177.5999755859375,0.6880756393074989,0.0877131475135684,0.22421121411025524,1.0
161,2011-08-25,5748420000,1159.27001953125,0.4030417501926422,0.014929594472050667,0.5820286547144254,-1.0
162,2011-08-26,5035320000,1176.800048828125,0.3396429655452569,0.3114003408700228,0.3489567277332147,0.3333333333333333
163,2011-08-29,4228070000,1210.0799560546875,0.8412771224975586,0.007812624797224998,0.15091022849082947,1.0
164,2011-08-30,4572570000,1212.9200439453125,0.6812436869367957,0.0236030527157709,0.2951532360166311,0.0
165,2011-08-31,5267840000,1218.8900146484375,0.060463895089924335,0.08796786516904831,0.8515682220458984,0.0
166,2011-09-01,4780410000,1204.4200439453125,0.17671500146389008,0.008220860734581947,0.8150641322135925,-1.0
167,2011-09-02,4401740000,1173.969970703125,0.37056974321603775,0.07669833116233349,0.552731953561306,-1.0
168,2011-09-06,5103980000,1165.239990234375,0.2586820826141371,0.3727119106527728,0.3686060345110794,0.3333333333333333
169,2011-09-07,4441040000,1198.6199951171875,0.1875762159803084,0.03421779682061502,0.7782060030315604,1.0
170,2011-09-08,4465170000,1185.9000244140625,0.26041804905980825,0.08771824805686872,0.6518637123517692,-0.3333333333333333
171,2011-09-09,4586370000,1154.22998046875,0.41703152656555176,0.08055989816784859,0.5024085640907288,-1.0
172,2011-09-12,5168550000,1162.27001953125,0.19851074864466986,0.1426378112907211,0.6588514233008027,-0.3333333333333333
173,2011-09-13,4681370000,1172.8699951171875,0.3835379198814432,0.1511579456467492,0.46530411019921303,0.5
174,2011-09-14,4986740000,1188.6800537109375,0.2061385144541661,0.11059532939145962,0.6832661573713025,1.0
175,2011-09-15,4479730000,1209.1099853515625,0.4707982148975134,0.12091169226914644,0.4082900881767273,1.0
176,2011-09-16,5248890000,1216.010009765625,0.047952883993275464,0.2474095921497792,0.7046375183854252,0.0
177,2011-09-19,4254190000,1204.0899658203125,0.37535663445790607,0.02857517482091983,0.5960682382186254,-1.0
178,2011-09-20,4315610000,1202.0899658203125,0.4593607559800148,0.013052895665168762,0.5275863707065582,0.0
179,2011-09-21,4728550000,1166.760009765625,0.6075573116540909,0.01844084309414029,0.3740018233656883,0.0
180,2011-09-22,6703140000,1129.56005859375,0.6909192274841996,0.16245745500135753,0.14662332532720432,-0.3333333333333333
181,2011-09-23,5639930000,1136.4300537109375,0.09840447724693352,0.29796559249775273,0.6036299169063568,-1.0
182,2011-09-26,4762830000,1162.949951171875,0.43348321318626404,0.09914978418964893,0.4673670050688088,0.5
183,2011-09-27,5548130000,1175.3800048828125,0.03490078076720238,0.025099243968725204,0.9399999976158142,1.0
184,2011-09-28,4787920000,1151.06005859375,0.1743966296315193,0.024046405404806136,0.8015569448471069,-1.0
185,2011-09-29,5285740000,1160.4000244140625,0.15625577668348947,0.5092842746526003,0.3344599660485983,-0.3333333333333333
186,2011-09-30,4416790000,1131.4200439453125,0.07994748651981354,0.013849710114300251,0.9062027931213379,1.0
187,2011-10-03,5670340000,1099.22998046875,0.21890517305582763,0.208132566511631,0.57296227440238,-1.0
188,2011-10-04,3714670000,1123.949951171875,0.2371257245540619,0.007982813753187656,0.7548915147781372,1.0
189,2011-10-05,2510620000,1144.030029296875,0.22643062728457153,0.12223655567504466,0.6513328142464161,1.0
190,2011-10-06,5098330000,1164.969970703125,0.3859887859473626,0.12803225169579185,0.48597894211610154,0.6
191,2011-10-07,5580380000,1155.4599609375,0.1654941378782193,0.103196394816041,0.7313094745079676,1.0
192,2011-10-10,4446800000,1194.8900146484375,0.4975596188257138,0.03563979578514894,0.46680061146616936,1.0
193,2011-10-11,4424500000,1195.5400390625,0.14745921129360795,0.24310616520233452,0.6094346353784204,0.0
194,2011-10-12,5355360000,1207.25,0.37181161406139535,0.4335931769779159,0.19459523783168858,0.0
195,2011-10-13,4436270000,1203.6600341796875,0.17679659519344568,0.08819085114325087,0.7350125389173626,0.3333333333333333
196,2011-10-14,4116690000,1224.5799560546875,0.2881167352509995,0.2666928752635916,0.4451903987210244,0.6666666666666666
197,2011-10-17,4300700000,1200.8599853515625,0.12853011256083846,0.33136953692883253,0.5401003421284258,-1.0
198,2011-10-18,4840170000,1225.3800048828125,0.3344018730438418,0.25277704717074007,0.4128210577182472,0.5
199,2011-10-19,4846390000,1209.8800048828125,0.337355244345963,0.3047438351437449,0.35790089167033634,0.0
200,2011-10-20,4870290000,1215.3900146484375,0.06019949656911194,0.18974877296326062,0.7500516965907689,0.0
201,2011-10-21,4980770000,1238.25,0.4724940024316311,0.05026878172066063,0.47723722038790584,1.0
202,2011-10-24,4309380000,1254.18994140625,0.4166017700141917,0.37009256104162586,0.2133056422074636,0.5
203,2011-10-25,4473970000,1229.050048828125,0.49821412824981276,0.23668342255543742,0.26510246062562576,-1.0
204,2011-10-26,4873530000,1242.0,0.10403283685445786,0.014290948398411274,0.8816762566566467,1.0
205,2011-10-27,6367610000,1284.5899658203125,0.504856526851654,0.02233839174732566,0.47280509024858475,1.0
206,2011-10-28,4536690000,1285.0899658203125,0.318982127122581,0.18006086560587087,0.500957007954518,0.6666666666666666
207,2011-10-31,4310210000,1253.300048828125,0.07334805075079202,0.08473124336451292,0.8419207200407982,-0.6
208,2011-11-01,5645540000,1218.280029296875,0.04632354434579611,0.2626151202712208,0.6910613477230072,-1.0
209,2011-11-02,4110530000,1237.9000244140625,0.4606459685213243,0.2597900937738208,0.27956392150372267,1.0
210,2011-11-03,4849140000,1261.1500244140625,0.2715892346782817,0.223760720445878,0.5046500582247972,1.0
211,2011-11-04,3830650000,1253.22998046875,0.564124058932066,0.018312311731278896,0.4175636302679777,-1.0
212,2011-11-07,3429740000,1261.1199951171875,0.433017248287797,0.014370315941050649,0.5526124266907573,1.0
213,2011-11-08,3908490000,1275.9200439453125,0.2854866321819524,0.25836014875676483,0.4561532037332654,1.0
214,2011-11-09,4659740000,1229.0999755859375,0.21281431304911771,0.16554971683459976,0.6216360038767258,-1.0
215,2011-11-10,4002760000,1239.699951171875,0.4443332033586644,0.0835102417151488,0.4721565641950638,0.5
216,2011-11-11,3370180000,1263.8499755859375,0.4691516004502773,0.0456515288266998,0.4851968602205698,1.0
217,2011-11-14,3219680000,1251.780029296875,0.17248267111264995,0.0519210632580022,0.775596285238862,-0.6666666666666666
218,2011-11-15,3599300000,1257.81005859375,0.21284230137243867,0.05020295302901003,0.7369547226569718,0.6
219,2011-11-16,4085010000,1236.9100341796875,0.2974011663595835,0.1016805672397216,0.6009182644387087,-0.6
220,2011-11-17,4596450000,1216.1300048828125,0.4444695729762316,0.028922507539391518,0.5266079008579254,-1.0
221,2011-11-18,3827610000,1215.6500244140625,0.020905639976263046,0.15310512483119965,0.8259892463684082,-1.0
222,2011-11-21,4050070000,1192.97998046875,0.341339989254872,0.17488358418146768,0.4837764060745636,0.0
223,2011-11-22,3911710000,1188.0400390625,0.16307822601973185,0.24966764774742642,0.5872541438374254,0.3333333333333333
224,2011-11-25,1664200000,1158.6700439453125,0.23112048208713531,0.008018448948860168,0.7608610391616821,1.0
225,2011-11-28,3920750000,1192.550048828125,0.09080630214884877,0.0916127076682945,0.8175809731086096,1.0
226,2011-11-29,3992650000,1195.18994140625,0.2278531870494286,0.2199678507167846,0.5521789733320475,0.5
227,2011-11-30,5801910000,1246.9599609375,0.3330619174987078,0.1460861202329397,0.5208519533276558,1.0
228,2011-12-01,3818680000,1244.5799560546875,0.2474287173331336,0.17963892729366543,0.5729323615906415,-0.1111111111111111
229,2011-12-02,4144310000,1244.280029296875,0.3016093285381794,0.28528614215552806,0.4131045128405094,0.2
230,2011-12-05,4148060000,1257.0799560546875,0.3757155518978834,0.06855100486427546,0.5557334357872605,0.0
231,2011-12-06,3734230000,1258.469970703125,0.14638576770408288,0.17295765825029877,0.6806565974321631,0.3333333333333333
232,2011-12-07,4160540000,1261.010009765625,0.6546867921948433,0.05539397904649377,0.289919226616621,1.0
233,2011-12-08,4298370000,1234.3499755859375,0.30926958890631795,0.1580308412667364,0.5326995546929538,-1.0
234,2011-12-09,3830610000,1255.18994140625,0.21883222386240958,0.05693480158224702,0.724232966080308,0.6
235,2011-12-12,3600570000,1236.469970703125,0.19188881339505315,0.3063397709280252,0.501771435700357,-1.0
236,2011-12-13,4121570000,1225.72998046875,0.48007918149232864,0.02004196960479021,0.4998788461089134,0.0
237,2011-12-14,4298290000,1211.8199462890625,0.30280986446887254,0.03679807810112834,0.6603920690715313,-0.5
238,2011-12-15,3810340000,1215.75,0.4641957798351844,0.03556284052319825,0.5002413690090179,1.0
239,2011-12-16,5345800000,1219.6600341796875,0.46590713039040565,0.025104130618274212,0.5089887194335461,0.0
240,2011-12-19,3659820000,1205.3499755859375,0.14566366970539094,0.19540108082195123,0.6589352400352557,-0.6
241,2011-12-20,4055590000,1241.300048828125,0.37224585795775056,0.10377805307507515,0.523976132273674,1.0
242,2011-12-21,2959020000,1243.719970703125,0.3523812557260196,0.05444856851051252,0.5931701728453239,1.0
243,2011-12-22,3492250000,1254.0,0.4063702554752429,0.05085518128342099,0.5427745485471355,-0.3333333333333333
244,2011-12-23,2233830000,1265.3299560546875,0.4192167352885008,0.025959002785384655,0.5548242256045341,0.0
245,2011-12-27,2130590000,1265.4300537109375,0.2600891590118408,0.04219542963740726,0.697715412825346,0.5
246,2011-12-28,2349980000,1249.6400146484375,0.08689772337675095,0.012923306785523891,0.9001790285110474,-1.0
247,2011-12-29,2278130000,1263.02001953125,0.26178568601608276,0.10384901302556197,0.6343652581175169,1.0
248,2011-12-30,2271850000,1257.5999755859375,0.12163693582018216,0.01421352755278349,0.8641495505968729,-0.3333333333333333
249,2012-01-03,3943710000,1277.06005859375,0.6037120049198469,0.06468528664360444,0.3316027522087097,1.0
250,2012-01-04,3592580000,1277.300048828125,0.19925881759263575,0.33105288865044713,0.46968829387333244,0.0
251,2012-01-05,4315950000,1281.06005859375,0.3299315445765387,0.21638263439914832,0.4536858200250814,-0.25
252,2012-01-06,3656830000,1277.81005859375,0.42678625844419005,0.22731403671205044,0.34589973017573356,-0.6
253,2012-01-09,3371600000,1280.699951171875,0.41255061887204647,0.09667977519954245,0.4907696256414056,0.3333333333333333
254,2012-01-10,4221960000,1292.0799560546875,0.2358551905490458,0.032580100232735276,0.7315647415816784,1.0
